yr,mnth,hr,holiday,workingday,casual,registered,cnt,time_of_day
1,1,10,1,0,20,89,109,Pagi
1,1,11,1,0,33,142,175,Siang
1,1,12,1,0,41,161,202,Siang
1,1,13,1,0,26,150,176,Siang
1,1,14,1,0,10,141,151,Siang
1,1,15,1,0,29,139,168,Siang
1,1,16,1,0,10,144,154,Siang
1,1,17,1,0,17,136,153,Sore
1,1,18,1,0,13,113,126,Sore
1,1,19,1,0,4,89,93,Sore
1,1,20,1,0,5,83,88,Sore
1,1,21,1,0,3,63,66,Sore
1,1,22,1,0,3,36,39,Sore
1,1,23,1,0,2,32,34,
1,1,0,0,1,0,13,13,Malam
1,1,1,0,1,1,5,6,Malam
1,1,2,0,1,0,3,3,Malam
1,1,3,0,1,0,2,2,Malam
1,1,4,0,1,0,5,5,Malam
1,1,5,0,1,0,12,12,Pagi
1,1,6,0,1,4,81,85,Pagi
1,1,7,0,1,2,168,170,Pagi
1,1,8,0,1,5,349,354,Pagi
1,1,9,0,1,8,145,153,Pagi
1,1,10,0,1,5,55,60,Pagi
1,1,11,0,1,12,63,75,Siang
1,1,12,0,1,4,70,74,Siang
1,1,13,0,1,5,68,73,Siang
1,1,14,0,1,7,72,79,Siang
1,1,15,0,1,9,68,77,Siang
1,1,16,0,1,7,129,136,Siang
1,1,17,0,1,4,241,245,Sore
1,1,18,0,1,10,214,224,Sore
1,1,19,0,1,4,152,156,Sore
1,1,20,0,1,0,115,115,Sore
1,1,21,0,1,2,66,68,Sore
1,1,22,0,1,0,33,33,Sore
1,1,23,0,1,0,18,18,
1,1,0,0,1,0,9,9,Malam
1,1,1,0,1,0,3,3,Malam
1,1,2,0,1,0,1,1,Malam
1,1,3,0,1,0,1,1,Malam
1,1,4,0,1,0,2,2,Malam
1,1,5,0,1,0,14,14,Pagi
1,1,6,0,1,0,59,59,Pagi
1,1,7,0,1,1,151,152,Pagi
1,1,8,0,1,5,310,315,Pagi
1,1,9,0,1,7,173,180,Pagi
1,1,10,0,1,7,57,64,Pagi
1,1,11,0,1,6,40,46,Siang
1,1,12,0,1,9,75,84,Siang
1,1,13,0,1,9,82,91,Siang
1,1,14,0,1,6,69,75,Siang
1,1,15,0,1,9,81,90,Siang
1,1,16,0,1,8,123,131,Siang
1,1,17,0,1,9,272,281,Sore
1,1,18,0,1,9,280,289,Sore
1,1,19,0,1,2,182,184,Sore
1,1,20,0,1,2,121,123,Sore
1,1,21,0,1,2,88,90,Sore
1,1,22,0,1,4,48,52,Sore
1,1,23,0,1,0,32,32,
1,1,0,0,1,1,13,14,Malam
1,1,1,0,1,0,5,5,Malam
1,1,2,0,1,0,4,4,Malam
1,1,3,0,1,0,4,4,Malam
1,1,4,0,1,0,5,5,Malam
1,1,5,0,1,0,26,26,Pagi
1,1,6,0,1,0,78,78,Pagi
1,1,7,0,1,3,212,215,Pagi
1,1,8,0,1,11,377,388,Pagi
1,1,9,0,1,7,220,227,Pagi
1,1,10,0,1,5,81,86,Pagi
1,1,11,0,1,6,78,84,Siang
1,1,12,0,1,6,114,120,Siang
1,1,13,0,1,6,112,118,Siang
1,1,14,0,1,13,104,117,Siang
1,1,15,0,1,6,113,119,Siang
1,1,16,0,1,19,178,197,Siang
1,1,17,0,1,19,393,412,Sore
1,1,18,0,1,9,374,383,Sore
1,1,19,0,1,10,255,265,Sore
1,1,20,0,1,5,172,177,Sore
1,1,21,0,1,9,88,97,Sore
1,1,22,0,1,1,70,71,Sore
1,1,23,0,1,4,56,60,
1,1,0,0,1,1,24,25,Malam
1,1,1,0,1,2,6,8,Malam
1,1,2,0,1,2,3,5,Malam
1,1,3,0,1,1,3,4,Malam
1,1,4,0,1,0,3,3,Malam
1,1,5,0,1,0,13,13,Pagi
1,1,6,0,1,1,69,70,Pagi
1,1,7,0,1,4,201,205,Pagi
1,1,8,0,1,11,436,447,Pagi
1,1,9,0,1,4,237,241,Pagi
1,1,10,0,1,14,102,116,Pagi
1,1,11,0,1,8,130,138,Siang
1,1,12,0,1,23,168,191,Siang
1,1,13,0,1,16,188,204,Siang
1,1,14,0,1,26,152,178,Siang
1,1,15,0,1,44,178,222,Siang
1,1,16,0,1,35,259,294,Siang
1,1,17,0,1,20,456,476,Sore
1,1,18,0,1,28,391,419,Sore
1,1,19,0,1,11,261,272,Sore
1,1,20,0,1,14,163,177,Sore
1,1,21,0,1,17,137,154,Sore
1,1,22,0,1,12,123,135,Sore
1,1,23,0,1,13,88,101,
1,1,0,0,0,2,77,79,Malam
1,1,1,0,0,6,56,62,Malam
1,1,2,0,0,2,36,38,Malam
1,1,3,0,0,1,19,20,Malam
1,1,4,0,0,1,9,10,Malam
1,1,5,0,0,2,7,9,Pagi
1,1,6,0,0,0,7,7,Pagi
1,1,7,0,0,0,20,20,Pagi
1,1,8,0,0,0,64,64,Pagi
1,1,9,0,0,14,116,130,Pagi
1,1,10,0,0,43,160,203,Pagi
1,1,11,0,0,74,250,324,Siang
1,1,12,0,0,100,276,376,Siang
1,1,13,0,0,149,296,445,Siang
1,1,14,0,0,156,356,512,Siang
1,1,15,0,0,132,317,449,Siang
1,1,16,0,0,133,268,401,Siang
1,1,17,0,0,87,235,322,Sore
1,1,18,0,0,49,248,297,Sore
1,1,19,0,0,44,171,215,Sore
1,1,20,0,0,21,149,170,Sore
1,1,21,0,0,22,118,140,Sore
1,1,22,0,0,16,93,109,Sore
1,1,23,0,0,16,103,119,
1,1,0,0,0,14,77,91,Malam
1,1,1,0,0,10,62,72,Malam
1,1,2,0,0,10,57,67,Malam
1,1,3,0,0,6,26,32,Malam
1,1,4,0,0,2,4,6,Malam
1,1,5,0,0,0,2,2,Pagi
1,1,6,0,0,0,2,2,Pagi
1,1,7,0,0,1,23,24,Pagi
1,1,8,0,0,4,53,57,Pagi
1,1,9,0,0,23,102,125,Pagi
1,1,10,0,0,27,181,208,Pagi
1,1,11,0,0,55,201,256,Siang
1,1,12,0,0,78,273,351,Siang
1,1,13,0,0,77,266,343,Siang
1,1,14,0,0,75,253,328,Siang
1,1,15,0,0,89,241,330,Siang
1,1,16,0,0,58,256,314,Siang
1,1,17,0,0,22,197,219,Sore
1,1,18,0,0,19,162,181,Sore
1,1,19,0,0,8,104,112,Sore
1,1,20,0,0,7,119,126,Sore
1,1,21,0,0,10,81,91,Sore
1,1,22,0,0,4,54,58,Sore
1,1,23,0,0,0,30,30,
1,1,0,0,1,3,12,15,Malam
1,1,1,0,1,1,4,5,Malam
1,1,2,0,1,2,3,5,Malam
1,1,3,0,1,0,3,3,Malam
1,1,4,0,1,0,4,4,Malam
1,1,5,0,1,0,21,21,Pagi
1,1,6,0,1,3,85,88,Pagi
1,1,7,0,1,1,239,240,Pagi
1,1,8,0,1,13,407,420,Pagi
1,1,9,0,1,9,188,197,Pagi
1,1,10,0,1,13,95,108,Pagi
1,1,11,0,1,6,82,88,Siang
1,1,12,0,1,10,93,103,Siang
1,1,13,0,1,3,77,80,Siang
1,1,14,0,1,5,45,50,Siang
1,1,15,0,1,5,64,69,Siang
1,1,16,0,1,3,46,49,Siang
1,1,17,0,1,5,147,152,Sore
1,1,18,0,1,6,158,164,Sore
1,1,19,0,1,3,187,190,Sore
1,1,20,0,1,5,127,132,Sore
1,1,21,0,1,1,78,79,Sore
1,1,22,0,1,8,54,62,Sore
1,1,23,0,1,1,51,52,
1,1,0,0,1,0,14,14,Malam
1,1,1,0,1,2,3,5,Malam
1,1,2,0,1,2,2,4,Malam
1,1,4,0,1,0,4,4,Malam
1,1,5,0,1,0,23,23,Pagi
1,1,6,0,1,0,79,79,Pagi
1,1,7,0,1,3,219,222,Pagi
1,1,8,0,1,6,465,471,Pagi
1,1,9,0,1,11,184,195,Pagi
1,1,10,0,1,3,80,83,Pagi
1,1,11,0,1,8,93,101,Siang
1,1,12,0,1,13,127,140,Siang
1,1,13,0,1,15,163,178,Siang
1,1,14,0,1,10,96,106,Siang
1,1,15,0,1,17,119,136,Siang
1,1,16,0,1,15,225,240,Siang
1,1,17,0,1,14,446,460,Sore
1,1,18,0,1,13,372,385,Sore
1,1,19,0,1,11,270,281,Sore
1,1,20,0,1,10,190,200,Sore
1,1,21,0,1,7,109,116,Sore
1,1,22,0,1,10,104,114,Sore
1,1,23,0,1,3,38,41,
1,1,0,0,1,2,26,28,Malam
1,1,1,0,1,1,6,7,Malam
1,1,2,0,1,0,5,5,Malam
1,1,3,0,1,0,4,4,Malam
1,1,4,0,1,0,2,2,Malam
1,1,5,0,1,0,22,22,Pagi
1,1,6,0,1,2,72,74,Pagi
1,1,7,0,1,9,247,256,Pagi
1,1,8,0,1,11,488,499,Pagi
1,1,9,0,1,7,218,225,Pagi
1,1,10,0,1,13,84,97,Pagi
1,1,11,0,1,9,90,99,Siang
1,1,12,0,1,4,51,55,Siang
1,1,13,0,1,8,57,65,Siang
1,1,14,0,1,3,70,73,Siang
1,1,15,0,1,6,73,79,Siang
1,1,16,0,1,6,112,118,Siang
1,1,17,0,1,6,128,134,Sore
1,1,18,0,1,2,96,98,Sore
1,1,19,0,1,1,92,93,Sore
1,1,20,0,1,2,55,57,Sore
1,1,21,0,1,0,29,29,Sore
1,1,22,0,1,0,49,49,Sore
1,1,23,0,1,0,9,9,
1,1,0,0,1,0,3,3,Malam
1,1,1,0,1,0,3,3,Malam
1,1,2,0,1,1,1,2,Malam
1,1,3,0,1,0,3,3,Malam
1,1,4,0,1,0,2,2,Malam
1,1,5,0,1,0,16,16,Pagi
1,1,6,0,1,1,88,89,Pagi
1,1,7,0,1,2,218,220,Pagi
1,1,8,0,1,11,497,508,Pagi
1,1,9,0,1,10,220,230,Pagi
1,1,10,0,1,6,84,90,Pagi
1,1,11,0,1,18,101,119,Siang
1,1,12,0,1,14,130,144,Siang
1,1,13,0,1,13,170,183,Siang
1,1,14,0,1,24,132,156,Siang
1,1,15,0,1,32,156,188,Siang
1,1,16,0,1,33,248,281,Siang
1,1,17,0,1,23,472,495,Sore
1,1,18,0,1,22,399,421,Sore
1,1,19,0,1,17,313,330,Sore
1,1,20,0,1,11,229,240,Sore
1,1,21,0,1,12,162,174,Sore
1,1,22,0,1,12,121,133,Sore
1,1,23,0,1,7,60,67,
1,1,0,0,1,4,38,42,Malam
1,1,1,0,1,0,12,12,Malam
1,1,2,0,1,1,13,14,Malam
1,1,3,0,1,3,4,7,Malam
1,1,4,0,1,1,2,3,Malam
1,1,5,0,1,0,21,21,Pagi
1,1,6,0,1,2,71,73,Pagi
1,1,7,0,1,3,174,177,Pagi
1,1,8,0,1,11,408,419,Pagi
1,1,9,0,1,10,204,214,Pagi
1,1,10,0,1,2,101,103,Pagi
1,1,11,0,1,12,102,114,Siang
1,1,12,0,1,14,140,154,Siang
1,1,13,0,1,14,140,154,Siang
1,1,14,0,1,10,119,129,Siang
1,1,15,0,1,15,123,138,Siang
1,1,16,0,1,18,215,233,Siang
1,1,17,0,1,15,317,332,Sore
1,1,18,0,1,7,294,301,Sore
1,1,19,0,1,7,199,206,Sore
1,1,20,0,1,6,130,136,Sore
1,1,21,0,1,7,95,102,Sore
1,1,22,0,1,7,58,65,Sore
1,1,23,0,1,5,60,65,
1,1,0,0,0,2,42,44,Malam
1,1,1,0,0,6,44,50,Malam
1,1,2,0,0,6,32,38,Malam
1,1,3,0,0,6,14,20,Malam
1,1,4,0,0,0,3,3,Malam
1,1,5,0,0,0,4,4,Pagi
1,1,6,0,0,0,5,5,Pagi
1,1,7,0,0,0,24,24,Pagi
1,1,8,0,0,3,89,92,Pagi
1,1,9,0,0,3,78,81,Pagi
1,1,10,0,0,14,135,149,Pagi
1,1,11,0,0,28,150,178,Siang
1,1,12,0,0,30,189,219,Siang
1,1,13,0,0,38,182,220,Siang
1,1,14,0,0,52,179,231,Siang
1,1,15,0,0,49,177,226,Siang
1,1,16,0,0,28,178,206,Siang
1,1,17,0,0,15,129,144,Sore
1,1,18,0,0,21,122,143,Sore
1,1,19,0,0,12,90,102,Sore
1,1,20,0,0,8,95,103,Sore
1,1,21,0,0,3,66,69,Sore
1,1,22,0,0,4,62,66,Sore
1,1,23,0,0,5,71,76,
1,1,0,0,0,9,50,59,Malam
1,1,1,0,0,2,40,42,Malam
1,1,2,0,0,5,38,43,Malam
1,1,3,0,0,1,24,25,Malam
1,1,4,0,0,1,5,6,Malam
1,1,5,0,0,0,5,5,Pagi
1,1,6,0,0,1,7,8,Pagi
1,1,7,0,0,3,14,17,Pagi
1,1,8,0,0,2,34,36,Pagi
1,1,9,0,0,10,80,90,Pagi
1,1,10,0,0,11,115,126,Pagi
1,1,11,0,0,21,144,165,Siang
1,1,12,0,0,42,192,234,Siang
1,1,13,0,0,40,184,224,Siang
1,1,14,0,0,25,163,188,Siang
1,1,15,0,0,33,173,206,Siang
1,1,16,0,0,31,174,205,Siang
1,1,17,0,0,15,131,146,Sore
1,1,18,0,0,7,113,120,Sore
1,1,19,0,0,9,101,110,Sore
1,1,20,0,0,10,85,95,Sore
1,1,21,0,0,1,71,72,Sore
1,1,22,0,0,2,58,60,Sore
1,1,23,0,0,3,26,29,
1,1,0,1,0,2,23,25,Malam
1,1,1,1,0,2,18,20,Malam
1,1,2,1,0,3,14,17,Malam
1,1,3,1,0,0,3,3,Malam
1,1,4,1,0,2,6,8,Malam
1,1,5,1,0,1,5,6,Pagi
1,1,6,1,0,0,13,13,Pagi
1,1,7,1,0,5,28,33,Pagi
1,1,8,1,0,3,75,78,Pagi
1,1,9,1,0,7,89,96,Pagi
1,1,10,1,0,19,107,126,Pagi
1,1,11,1,0,21,158,179,Siang
1,1,12,1,0,20,165,185,Siang
1,1,13,1,0,26,202,228,Siang
1,1,14,1,0,23,158,181,Siang
1,1,15,1,0,17,175,192,Siang
1,1,16,1,0,22,158,180,Siang
1,1,17,1,0,19,174,193,Sore
1,1,18,1,0,6,175,181,Sore
1,1,19,1,0,10,134,144,Sore
1,1,20,1,0,2,88,90,Sore
1,1,21,1,0,3,46,49,Sore
1,1,22,1,0,4,39,43,Sore
1,1,23,1,0,0,28,28,
1,1,0,0,1,0,12,12,Malam
1,1,1,0,1,0,2,2,Malam
1,1,2,0,1,0,12,12,Malam
1,1,4,0,1,0,2,2,Malam
1,1,5,0,1,0,13,13,Pagi
1,1,6,0,1,0,57,57,Pagi
1,1,7,0,1,5,121,126,Pagi
1,1,8,0,1,3,90,93,Pagi
1,1,9,0,1,7,61,68,Pagi
1,1,10,0,1,1,61,62,Pagi
1,1,11,0,1,2,73,75,Siang
1,1,12,0,1,3,83,86,Siang
1,1,13,0,1,8,95,103,Siang
1,1,14,0,1,12,120,132,Siang
1,1,15,0,1,6,123,129,Siang
1,1,16,0,1,14,205,219,Siang
1,1,17,0,1,20,442,462,Sore
1,1,18,0,1,12,451,463,Sore
1,1,19,0,1,11,297,308,Sore
1,1,20,0,1,11,169,180,Sore
1,1,21,0,1,6,174,180,Sore
1,1,22,0,1,5,85,90,Sore
1,1,23,0,1,1,60,61,
1,1,0,0,1,3,14,17,Malam
1,1,1,0,1,0,10,10,Malam
1,1,2,0,1,1,1,2,Malam
1,1,3,0,1,1,3,4,Malam
1,1,4,0,1,0,1,1,Malam
1,1,5,0,1,0,29,29,Pagi
1,1,6,0,1,0,88,88,Pagi
1,1,7,0,1,1,262,263,Pagi
1,1,8,0,1,15,474,489,Pagi
1,1,9,0,1,6,196,202,Pagi
1,1,10,0,1,5,88,93,Pagi
1,1,11,0,1,4,110,114,Siang
1,1,12,0,1,6,155,161,Siang
1,1,13,0,1,6,124,130,Siang
1,1,14,0,1,7,98,105,Siang
1,1,15,0,1,8,122,130,Siang
1,1,16,0,1,13,163,176,Siang
1,1,17,0,1,8,338,346,Sore
1,1,18,0,1,8,347,355,Sore
1,1,19,0,1,5,251,256,Sore
1,1,20,0,1,1,164,165,Sore
1,1,21,0,1,5,119,124,Sore
1,1,22,0,1,4,74,78,Sore
1,1,23,0,1,2,36,38,
1,1,0,0,1,0,16,16,Malam
1,1,1,0,1,0,5,5,Malam
1,1,2,0,1,0,3,3,Malam
1,1,3,0,1,0,4,4,Malam
1,1,4,0,1,0,1,1,Malam
1,1,5,0,1,0,19,19,Pagi
1,1,6,0,1,0,86,86,Pagi
1,1,7,0,1,2,204,206,Pagi
1,1,8,0,1,9,414,423,Pagi
1,1,9,0,1,6,204,210,Pagi
1,1,10,0,1,10,98,108,Pagi
1,1,11,0,1,6,93,99,Siang
1,1,12,0,1,5,106,111,Siang
1,1,13,0,1,6,118,124,Siang
1,1,14,0,1,15,104,119,Siang
1,1,15,0,1,9,118,127,Siang
1,1,16,0,1,8,185,193,Siang
1,1,17,0,1,21,364,385,Sore
1,1,18,0,1,16,345,361,Sore
1,1,19,0,1,5,229,234,Sore
1,1,20,0,1,7,184,191,Sore
1,1,21,0,1,4,117,121,Sore
1,1,22,0,1,0,90,90,Sore
1,1,23,0,1,1,55,56,
1,1,0,0,1,3,24,27,Malam
1,1,1,0,1,0,15,15,Malam
1,1,2,0,1,0,11,11,Malam
1,1,3,0,1,0,4,4,Malam
1,1,4,0,1,0,3,3,Malam
1,1,5,0,1,0,19,19,Pagi
1,1,6,0,1,0,68,68,Pagi
1,1,7,0,1,2,183,185,Pagi
1,1,8,0,1,4,421,425,Pagi
1,1,9,0,1,21,242,263,Pagi
1,1,10,0,1,1,96,97,Pagi
1,1,11,0,1,6,117,123,Siang
1,1,12,0,1,5,119,124,Siang
1,1,13,0,1,12,144,156,Siang
1,1,14,0,1,8,107,115,Siang
1,1,15,0,1,12,144,156,Siang
1,1,16,0,1,11,163,174,Siang
1,1,17,0,1,9,340,349,Sore
1,1,18,0,1,5,296,301,Sore
1,1,19,0,1,6,186,192,Sore
1,1,20,0,1,1,141,142,Sore
1,1,21,0,1,5,99,104,Sore
1,1,22,0,1,1,71,72,Sore
1,1,23,0,1,3,35,38,
1,1,0,0,0,0,24,24,Malam
1,1,1,0,0,1,22,23,Malam
1,1,2,0,0,1,25,26,Malam
1,1,3,0,0,0,13,13,Malam
1,1,4,0,0,0,1,1,Malam
1,1,5,0,0,0,2,2,Pagi
1,1,6,0,0,0,1,1,Pagi
1,1,7,0,0,3,10,13,Pagi
1,1,8,0,0,3,22,25,Pagi
1,1,9,0,0,2,40,42,Pagi
1,1,10,0,0,0,45,45,Pagi
1,1,11,0,0,1,62,63,Siang
1,1,12,0,0,5,62,67,Siang
1,1,13,0,0,10,66,76,Siang
1,1,14,0,0,6,89,95,Siang
1,1,15,0,0,6,113,119,Siang
1,1,16,0,0,5,113,118,Siang
1,1,17,0,0,7,99,106,Sore
1,1,18,0,0,3,107,110,Sore
1,1,19,0,0,0,85,85,Sore
1,1,20,0,0,5,62,67,Sore
1,1,21,0,0,5,64,69,Sore
1,1,22,0,0,3,56,59,Sore
1,1,23,0,0,1,51,52,
1,1,0,0,0,1,51,52,Malam
1,1,1,0,0,1,49,50,Malam
1,1,2,0,0,1,46,47,Malam
1,1,3,0,0,1,20,21,Malam
1,1,4,0,0,1,1,2,Malam
1,1,5,0,0,1,2,3,Pagi
1,1,6,0,0,0,4,4,Pagi
1,1,7,0,0,2,11,13,Pagi
1,1,8,0,0,3,29,32,Pagi
1,1,9,0,0,9,54,63,Pagi
1,1,10,0,0,9,120,129,Pagi
1,1,11,0,0,18,115,133,Siang
1,1,12,0,0,24,161,185,Siang
1,1,13,0,0,24,175,199,Siang
1,1,14,0,0,19,163,182,Siang
1,1,15,0,0,27,149,176,Siang
1,1,16,0,0,12,143,155,Siang
1,1,17,0,0,8,100,108,Sore
1,1,18,0,0,11,110,121,Sore
1,1,19,0,0,9,80,89,Sore
1,1,20,0,0,5,69,74,Sore
1,1,21,0,0,8,36,44,Sore
1,1,22,0,0,0,58,58,Sore
1,1,23,0,0,2,35,37,
1,1,0,0,1,2,17,19,Malam
1,1,1,0,1,0,4,4,Malam
1,1,2,0,1,0,2,2,Malam
1,1,3,0,1,0,1,1,Malam
1,1,4,0,1,0,1,1,Malam
1,1,5,0,1,0,19,19,Pagi
1,1,6,0,1,6,36,42,Pagi
1,1,7,0,1,8,114,122,Pagi
1,1,8,0,1,5,267,272,Pagi
1,1,9,0,1,13,198,211,Pagi
1,1,10,0,1,10,139,149,Pagi
1,1,11,0,1,5,57,62,Siang
1,1,12,0,1,10,52,62,Siang
1,1,13,0,1,5,32,37,Siang
1,1,14,0,1,13,48,61,Siang
1,1,15,0,1,10,64,74,Siang
1,1,16,0,1,14,108,122,Siang
1,1,17,0,1,6,270,276,Sore
1,1,18,0,1,7,275,282,Sore
1,1,19,0,1,9,211,220,Sore
1,1,20,0,1,8,161,169,Sore
1,1,21,0,1,8,112,120,Sore
1,1,22,0,1,4,64,68,Sore
1,1,23,0,1,2,35,37,
1,1,0,0,1,6,19,25,Malam
1,1,1,0,1,2,7,9,Malam
1,1,2,0,1,2,6,8,Malam
1,1,3,0,1,0,3,3,Malam
1,1,4,0,1,0,2,2,Malam
1,1,5,0,1,0,26,26,Pagi
1,1,6,0,1,1,88,89,Pagi
1,1,7,0,1,11,221,232,Pagi
1,1,8,0,1,11,479,490,Pagi
1,1,9,0,1,11,244,255,Pagi
1,1,10,0,1,23,93,116,Pagi
1,1,11,0,1,30,123,153,Siang
1,1,12,0,1,25,150,175,Siang
1,1,13,0,1,33,170,203,Siang
1,1,14,0,1,35,138,173,Siang
1,1,15,0,1,52,156,208,Siang
1,1,16,0,1,35,243,278,Siang
1,1,17,0,1,41,474,515,Sore
1,1,18,0,1,32,391,423,Sore
1,1,19,0,1,20,311,331,Sore
1,1,20,0,1,18,211,229,Sore
1,1,21,0,1,18,154,172,Sore
1,1,22,0,1,14,111,125,Sore
1,1,23,0,1,19,80,99,
1,1,0,0,1,6,25,31,Malam
1,1,1,0,1,4,9,13,Malam
1,1,2,0,1,3,3,6,Malam
1,1,3,0,1,0,1,1,Malam
1,1,4,0,1,0,4,4,Malam
1,1,5,0,1,0,33,33,Pagi
1,1,6,0,1,1,87,88,Pagi
1,1,7,0,1,14,243,257,Pagi
1,1,8,0,1,18,495,513,Pagi
1,1,9,0,1,18,218,236,Pagi
1,1,10,0,1,30,111,141,Pagi
1,1,11,0,1,52,105,157,Siang
1,1,12,0,1,46,147,193,Siang
1,1,13,0,1,63,149,212,Siang
1,1,14,0,1,53,107,160,Siang
1,1,15,0,1,30,125,155,Siang
1,1,16,0,1,29,217,246,Siang
1,1,17,0,1,27,443,470,Sore
1,1,18,0,1,24,415,439,Sore
1,1,19,0,1,5,311,316,Sore
1,1,20,0,1,10,225,235,Sore
1,1,21,0,1,19,166,185,Sore
1,1,22,0,1,12,101,113,Sore
1,1,23,0,1,3,63,66,
1,1,0,0,1,3,22,25,Malam
1,1,1,0,1,5,16,21,Malam
1,1,2,0,1,1,6,7,Malam
1,1,3,0,1,1,5,6,Malam
1,1,4,0,1,0,3,3,Malam
1,1,5,0,1,0,28,28,Pagi
1,1,6,0,1,0,88,88,Pagi
1,1,7,0,1,11,228,239,Pagi
1,1,8,0,1,16,514,530,Pagi
1,1,9,0,1,18,256,274,Pagi
1,1,10,0,1,16,92,108,Pagi
1,1,11,0,1,11,100,111,Siang
1,1,12,0,1,29,136,165,Siang
1,1,13,0,1,17,156,173,Siang
1,1,14,0,1,16,112,128,Siang
1,1,15,0,1,22,142,164,Siang
1,1,16,0,1,15,209,224,Siang
1,1,17,0,1,16,397,413,Sore
1,1,18,0,1,12,394,406,Sore
1,1,19,0,1,11,302,313,Sore
1,1,20,0,1,8,216,224,Sore
1,1,21,0,1,8,184,192,Sore
1,1,22,0,1,3,139,142,Sore
1,1,23,0,1,5,86,91,
1,1,0,0,1,6,32,38,Malam
1,1,1,0,1,6,23,29,Malam
1,1,2,0,1,2,11,13,Malam
1,1,3,0,1,3,5,8,Malam
1,1,4,0,1,1,3,4,Malam
1,1,5,0,1,0,24,24,Pagi
1,1,6,0,1,0,72,72,Pagi
1,1,7,0,1,6,128,134,Pagi
1,1,8,0,1,14,206,220,Pagi
1,1,9,0,1,6,101,107,Pagi
1,1,10,0,1,9,117,126,Pagi
1,1,11,0,1,10,95,105,Siang
1,1,12,0,1,25,155,180,Siang
1,1,13,0,1,26,175,201,Siang
1,1,14,0,1,23,153,176,Siang
1,1,15,0,1,27,170,197,Siang
1,1,16,0,1,26,241,267,Siang
1,1,17,0,1,16,406,422,Sore
1,1,18,0,1,20,363,383,Sore
1,1,19,0,1,10,241,251,Sore
1,1,20,0,1,6,153,159,Sore
1,1,21,0,1,8,127,135,Sore
1,1,22,0,1,11,108,119,Sore
1,1,23,0,1,8,78,86,
1,1,0,0,0,1,68,69,Malam
1,1,1,0,0,1,57,58,Malam
1,1,2,0,0,3,38,41,Malam
1,1,3,0,0,1,16,17,Malam
1,1,4,0,0,0,8,8,Malam
1,1,5,0,0,0,10,10,Pagi
1,1,6,0,0,3,12,15,Pagi
1,1,7,0,0,3,28,31,Pagi
1,1,8,0,0,9,82,91,Pagi
1,1,9,0,0,13,145,158,Pagi
1,1,10,0,0,27,164,191,Pagi
1,1,11,0,0,55,241,296,Siang
1,1,12,0,0,70,244,314,Siang
1,1,13,0,0,80,293,373,Siang
1,1,14,0,0,123,239,362,Siang
1,1,15,0,0,90,320,410,Siang
1,1,16,0,0,131,276,407,Siang
1,1,17,0,0,57,233,290,Sore
1,1,18,0,0,40,201,241,Sore
1,1,19,0,0,33,173,206,Sore
1,1,20,0,0,5,115,120,Sore
1,1,21,0,0,18,109,127,Sore
1,1,22,0,0,6,97,103,Sore
1,1,23,0,0,6,79,85,
1,1,0,0,0,15,81,96,Malam
1,1,1,0,0,5,68,73,Malam
1,1,2,0,0,3,48,51,Malam
1,1,3,0,0,4,17,21,Malam
1,1,4,0,0,0,5,5,Malam
1,1,5,0,0,1,6,7,Pagi
1,1,6,0,0,1,4,5,Pagi
1,1,7,0,0,0,12,12,Pagi
1,1,8,0,0,9,61,70,Pagi
1,1,9,0,0,13,98,111,Pagi
1,1,10,0,0,38,153,191,Pagi
1,1,11,0,0,57,198,255,Siang
1,1,12,0,0,73,215,288,Siang
1,1,13,0,0,78,238,316,Siang
1,1,14,0,0,51,229,280,Siang
1,1,15,0,0,68,242,310,Siang
1,1,16,0,0,54,268,322,Siang
1,1,17,0,0,33,201,234,Sore
1,1,18,0,0,17,151,168,Sore
1,1,19,0,0,14,145,159,Sore
1,1,20,0,0,13,98,111,Sore
1,1,21,0,0,0,69,69,Sore
1,1,22,0,0,7,57,64,Sore
1,1,23,0,0,4,21,25,
1,1,0,0,1,0,10,10,Malam
1,1,1,0,1,0,9,9,Malam
1,1,2,0,1,1,6,7,Malam
1,1,3,0,1,0,4,4,Malam
1,1,4,0,1,0,5,5,Malam
1,1,5,0,1,0,26,26,Pagi
1,1,6,0,1,0,80,80,Pagi
1,1,7,0,1,4,221,225,Pagi
1,1,8,0,1,12,481,493,Pagi
1,1,9,0,1,5,193,198,Pagi
1,1,10,0,1,3,82,85,Pagi
1,1,11,0,1,6,93,99,Siang
1,1,12,0,1,5,129,134,Siang
1,1,13,0,1,15,117,132,Siang
1,1,14,0,1,15,100,115,Siang
1,1,15,0,1,7,131,138,Siang
1,1,16,0,1,11,210,221,Siang
1,1,17,0,1,16,422,438,Sore
1,1,18,0,1,11,399,410,Sore
1,1,19,0,1,8,298,306,Sore
1,1,20,0,1,2,179,181,Sore
1,1,21,0,1,3,159,162,Sore
1,1,22,0,1,2,92,94,Sore
1,1,23,0,1,0,52,52,
1,1,0,0,1,0,15,15,Malam
1,1,1,0,1,1,7,8,Malam
1,1,2,0,1,0,2,2,Malam
1,1,3,0,1,0,2,2,Malam
1,1,4,0,1,0,1,1,Malam
1,1,5,0,1,0,22,22,Pagi
1,1,6,0,1,0,104,104,Pagi
1,1,7,0,1,6,273,279,Pagi
1,1,8,0,1,14,498,512,Pagi
